file,n,m,ratio1,ratio2,density,avg_clustering,mst_size,tsp_approx,edge_min,edge_max,edge_mean,edge_std,edge_var,edge_q25,edge_q75,between_min,between_max,between_mean,between_std,between_var,between_q25,between_q75,closeness_min,closeness_max,closeness_mean,closeness_std,closeness_var,closeness_q25,closeness_q75,GILS_cost,GILS_time,GRASP_cost,GRASP_time,DBMEA_cost,DBMEA_time
srandom_30_29.tsp,30,465,0.064516129032258,15.5,1.0689655172413792,0.401536767971259,29,411032.0,0.0,6283.0,2668.346666666667,1370.6799512326395,1878763.528711111,1652.0,3762.0,0.0357142857142857,0.051655719759168,0.0389994982667396,0.0042079723533225,1.770703132632706e-05,0.0357142857142857,0.0410509031198686,0.0002663556122964,0.0004549661913054,0.0003725413429208,6.06193010664772e-05,3.6746996617882035e-09,0.0003118104907953,0.0004256225306695,289108.0,1.504291296005249,321983.0,0.009505510330200195,295983.0,0.8306369781494141
srandom_30_30.tsp,30,465,0.064516129032258,15.5,1.0689655172413792,0.4218969920546801,29,347645.0,0.0,5938.0,2671.657777777778,1369.012303570861,1874194.687328395,1662.0,3798.0,0.0357142857142857,0.0535303776683087,0.0404103787108713,0.0056188183740689,3.157111992077477e-05,0.0357142857142857,0.0430931855500821,0.0002695167286245,0.0004702219772023,0.0003685281354813,4.965729113075084e-05,2.4658465624441463e-09,0.0003231362325218,0.000397685472459,291351.0,1.3637850284576416,360634.0,0.009850025177001953,266129.0,0.9858622550964355
srandom_31_22.tsp,31,496,0.0625,16.0,1.0666666666666669,0.3776397766362228,30,376198.0,0.0,6291.0,2511.4443288241414,1274.6852906866934,1624822.59029302,1575.0,3368.0,0.0344827586206896,0.0448275862068965,0.037742700590309,0.0033608473420377,1.1295294856481888e-05,0.0344827586206896,0.0402390074803867,0.0002826136106714,0.0004922067268252,0.0003939812317714,5.763551413397783e-05,3.321852489487958e-09,0.0003489335772508,0.0004434155007583,323552.0,1.6235311031341553,392193.0,0.011507511138916016,304882.0,1.0906035900115967
srandom_31_39.tsp,31,496,0.0625,16.0,1.0666666666666669,0.3920760566498276,30,404882.0,0.0,5890.0,2432.6264308012487,1259.4220057811622,1586143.7886458456,1449.0,3327.0,0.0344827586206896,0.0488505747126436,0.0377950809541465,0.0037644605257552,1.4171163049969184e-05,0.0344827586206896,0.0402298850574712,0.0002574775779942,0.000537846462763,0.0004115147282562,7.238869445474397e-05,5.24012308486228e-09,0.0003614400987717,0.0004712178287963,322137.0,1.7258708477020264,414975.0,0.010513067245483398,303697.0,0.9834794998168945
srandom_32_46.tsp,32,528,0.0606060606060606,16.5,1.064516129032258,0.3653816845671727,31,416537.0,0.0,6116.0,2360.63671875,1268.9426611954275,1610215.4774017334,1469.25,3156.75,0.0333333333333333,0.0518518518518518,0.037568217699266,0.0051939609189316,2.6977230027389195e-05,0.0333333333333333,0.0399385560675883,0.0002792314828993,0.0005721985344334,0.0004319188169844,9.526914099675096e-05,9.076209226258814e-09,0.0003469212858421,0.0005173980133612,327469.0,1.5977528095245361,366443.0,0.012514352798461914,339758.0,1.0461962223052979
srandom_36_41.tsp,36,666,0.054054054054054,18.5,1.0571428571428572,0.4055534462122431,35,492331.0,0.0,5840.0,2512.117283950617,1290.7256339634698,1665972.6621704008,1486.5,3426.0,0.0294117647058823,0.0426370548219287,0.0328028989373527,0.0034285549685352,1.175498917226794e-05,0.0294117647058823,0.034593837535014,0.0002896679577581,0.0005300460382844,0.0004004575104689,7.375988709534554e-05,5.440520944318121e-09,0.0003372908311242,0.0004581532584828,413296.0,2.6357290744781494,581210.0,0.016519546508789062,387144.0,2.0859644412994385
srandom_37_5.tsp,37,703,0.0526315789473684,19.0,1.0555555555555556,0.3805114632454925,36,496756.0,0.0,6221.0,2513.590942293645,1275.271966848072,1626318.58942855,1518.0,3488.0,0.0285714285714285,0.0465343915343915,0.0321972993401564,0.0040628479398514,1.6506733382355344e-05,0.0285714285714285,0.0341269841269841,0.0002696164705706,0.0005160254572558,0.0003984917075129,6.607438526774341e-05,4.365824388510187e-09,0.0003504877621356,0.0004482908909781,431499.0,2.33703875541687,491475.0,0.0180814266204834,394695.0,1.931894063949585
srandom_37_57.tsp,37,703,0.0526315789473684,19.0,1.0555555555555556,0.4145059828302288,36,432891.0,0.0,6002.0,2644.8239590942294,1308.7166851527422,1712739.3619971815,1692.0,3586.0,0.0285714285714285,0.0420760896951373,0.0313925490115966,0.0032334089104352,1.0454933182082105e-05,0.0285714285714285,0.0340513983371126,0.0002786463977212,0.0004958267911742,0.0003752412529448,5.344551308108799e-05,2.856422868500747e-09,0.0003349927883496,0.000408788962698,397166.0,3.2558176517486572,617817.0,0.019022226333618164,388910.0,2.293546199798584
srandom_37_70.tsp,37,703,0.0526315789473684,19.0,1.0555555555555556,0.4101723803835034,36,470393.0,0.0,5577.0,2407.420014609204,1183.978060539555,1401804.0478390062,1532.0,3263.0,0.0285714285714285,0.0390778533635676,0.0317941070322022,0.0031745385984313,1.007769531293054e-05,0.0285714285714285,0.0334391534391534,0.0003059117444617,0.0005431502715751,0.0004158139960931,6.998355787176733e-05,4.897698372391008e-09,0.0003618308641727,0.0004701150475991,429760.0,2.902702569961548,548953.0,0.019018173217773438,416047.0,2.2239646911621094
srandom_38_33.tsp,38,741,0.0512820512820512,19.5,1.054054054054054,0.357868798485656,37,494606.0,0.0,6385.0,2425.608033240997,1220.000157845573,1488400.3851432232,1573.0,3323.0,0.0277777777777777,0.0406191906191906,0.0309554542010682,0.0034781123022389,1.2097265186985958e-05,0.0277777777777777,0.0329776204776204,0.0002638541243252,0.0005352157498083,0.0004131632724418,6.762761184303523e-05,4.573493883592239e-09,0.000356599949649,0.0004515079499298,391440.0,2.7230515480041504,449626.0,0.019257545471191406,408256.0,2.266807794570923
srandom_38_71.tsp,38,741,0.0512820512820512,19.5,1.054054054054054,0.4220566148637082,37,579693.0,0.0,5881.0,2646.145429362881,1310.7190176068357,1717984.3431162287,1636.0,3646.0,0.0277777777777777,0.038038038038038,0.030837604521815,0.0033505567748943,1.1226230701790542e-05,0.0277777777777777,0.0319694694694694,0.0002760575990449,0.0004946061197481,0.0003760651809773,5.611423204661683e-05,3.1488070381815593e-09,0.0003315122095897,0.0004240700978667,400004.0,2.9159791469573975,622235.0,0.019011497497558594,397883.0,2.306915283203125
srandom_39_84.tsp,39,780,0.05,20.0,1.0526315789473684,0.4385877256752772,38,499680.0,0.0,5768.0,2685.7120315581856,1322.0458121542028,1747805.129434466,1784.0,3636.0,0.027027027027027,0.0448757027704396,0.0300635511161826,0.0035346976906948,1.2494087764603476e-05,0.027027027027027,0.0314366998577524,0.0002793871129018,0.0004948883245425,0.0003723151883327,6.10918833781947e-05,3.732218214694943e-09,0.0003175587649354,0.0004114187332221,491744.0,2.2769362926483154,547057.0,0.0215299129486084,470262.0,2.712284803390503
srandom_39_94.tsp,39,780,0.05,20.0,1.0526315789473684,0.4160771247563962,38,524743.0,0.0,5784.0,2563.62261669954,1262.0675087731422,1592814.396700845,1623.0,3547.0,0.027027027027027,0.0403034613560929,0.0300303773987984,0.0034426743281727,1.1852006529859928e-05,0.027027027027027,0.0316703921967079,0.0002922155320245,0.0005096088081859,0.000388463554656,5.844531814570578e-05,3.415855213152765e-09,0.0003370542568415,0.0004227520592416,450353.0,3.1488404273986816,623095.0,0.021545886993408203,441129.0,2.479754686355591
srandom_40_65.tsp,40,820,0.048780487804878,20.5,1.051282051282051,0.3831276389062357,39,490399.0,0.0,6123.0,2491.67375,1244.946170447115,1549890.9673109374,1590.75,3377.5,0.0263157894736842,0.0397173489278752,0.0299449612278559,0.0036771625043632,1.352152408349512e-05,0.0263157894736842,0.0325292397660818,0.0002803375551689,0.0005311397714737,0.0004029793588846,6.962794582955693e-05,4.848050840443714e-09,0.0003474136368614,0.0004688095437883,459542.0,3.5265719890594482,613234.0,0.023035526275634766,428015.0,1.9476943016052246
srandom_40_66.tsp,40,820,0.048780487804878,20.5,1.051282051282051,0.3824280213329439,39,545676.0,0.0,6285.0,2552.88375,1266.1544259038617,1603147.030235937,1550.75,3503.75,0.0263157894736842,0.0368870895186684,0.029285462664964,0.0030679697700077,9.412438509681312e-06,0.0263157894736842,0.0309829059829059,0.0002561542705514,0.000507244491845,0.0003916367738635,6.096851402737743e-05,3.717159702706518e-09,0.0003503848118573,0.0004348236209661,503985.0,3.1785025596618652,686037.0,0.022023916244506836,475996.0,3.3125252723693848
srandom_42_16.tsp,42,903,0.0465116279069767,21.5,1.048780487804878,0.3746399402604546,41,605825.0,0.0,6140.0,2442.735827664399,1204.1743285060231,1450035.813432932,1538.0,3336.0,0.025,0.0404471544715447,0.0282961856829452,0.0037605138689277,1.4141464558398032e-05,0.025,0.0297815040650406,0.0002856565572114,0.0005254524017019,0.0004083614021555,5.878063978570386e-05,3.455163613616672e-09,0.0003728036797775,0.0004504999266191,489534.0,2.8413195610046387,586389.0,0.02553415298461914,500184.0,2.648883104324341
srandom_42_24.tsp,42,903,0.0465116279069767,21.5,1.048780487804878,0.4199327472995171,41,546110.0,0.0,5374.0,2397.356009070295,1192.2668533825704,1421500.2496747754,1472.0,3282.0,0.025,0.0360772357723577,0.0280853635492137,0.0031916874481329,1.01868687665696e-05,0.025,0.0303426248548199,0.0002898981114198,0.0005426869622766,0.0004179665488975,6.668400011698203e-05,4.4467558716016595e-09,0.000367881673824,0.0004696174328215,473899.0,3.556889295578003,607304.0,0.027055740356445312,457285.0,3.0524098873138428
srandom_43_68.tsp,43,946,0.0454545454545454,22.0,1.0476190476190477,0.3999945072923089,42,591820.0,0.0,5537.0,2364.385073012439,1182.4400923971475,1398164.572108175,1455.0,3245.0,0.024390243902439,0.0358110723964382,0.0273834096338707,0.0035466460495472,1.2578698200768852e-05,0.024390243902439,0.0286682152535811,0.000300450676014,0.0005602913515027,0.0004244850489789,7.011570596110118e-05,4.9162122224236014e-09,0.0003773026868579,0.0004809298855449,497894.0,4.266404151916504,693208.0,0.028533458709716797,489892.0,3.045926332473755
srandom_43_7.tsp,43,946,0.0454545454545454,22.0,1.0476190476190477,0.3763212882654431,42,570987.0,0.0,6288.0,2527.9751216873988,1258.2750941146476,1583256.2124692253,1602.0,3436.0,0.024390243902439,0.0362977711409767,0.0273545530899067,0.0029297028959277,8.583159058407413e-06,0.0247773906310491,0.0293263646922183,0.0002850124183982,0.0005108929679232,0.0003952239753309,5.9030871127149225e-05,3.4846437460301e-09,0.000357109737203,0.0004327861613219,486634.0,2.841280937194824,580345.0,0.02752971649169922,469728.0,2.6268551349639893
srandom_44_3.tsp,44,990,0.0444444444444444,22.5,1.0465116279069768,0.3554303390845193,43,618418.0,0.0,5804.0,2193.005165289256,1113.2722591114916,1239375.122907204,1354.25,2952.25,0.0238095238095238,0.0446151716500553,0.0272130820690545,0.0037069025954525,1.374112685217313e-05,0.0240511426557938,0.0287375415282391,0.0002958478103821,0.0006105266147009,0.0004623228325449,8.666666954184127e-05,7.511111609474716e-09,0.0003985147278775,0.0005387162038263,492370.0,4.1468870639801025,698413.0,0.029893875122070312,481766.0,2.823599338531494
srandom_44_61.tsp,44,990,0.0444444444444444,22.5,1.0465116279069768,0.4034349974762961,43,697222.0,0.0,6267.0,2682.754132231405,1310.675882942672,1717871.2701275526,1713.5,3648.0,0.0238095238095238,0.0334335284501397,0.0266960060979994,0.0029663184859174,8.799045359895844e-06,0.0238095238095238,0.0287467700258397,0.0002614315505322,0.0004970064032918,0.0003743208037635,6.253038580326162e-05,3.9100491487047426e-09,0.0003317544274764,0.0004210104760819,573276.0,3.2514090538024902,747294.0,0.030034303665161133,581745.0,3.2086782455444336
srandom_44_95.tsp,44,990,0.0444444444444444,22.5,1.0465116279069768,0.4183708686056933,43,608704.0,0.0,5503.0,2457.021694214876,1228.286880029795,1508688.659653328,1487.5,3389.0,0.0238095238095238,0.0375555907117368,0.0265377333691287,0.0031831688951663,1.0132564215154627e-05,0.0238095238095238,0.0282372251226071,0.0002770922072649,0.0005323956566419,0.0004073766782447,6.248539937032965e-05,3.9044251344695935e-09,0.000350601154579,0.0004538405428057,526603.0,3.417431116104126,667702.0,0.029944419860839844,513391.0,2.957826614379883
srandom_45_64.tsp,45,1035,0.0434782608695652,23.0,1.0454545454545454,0.4184490752269798,44,676900.0,0.0,6321.0,2816.718024691358,1365.043836132745,1863344.6745639995,1816.0,3860.0,0.0232558139534883,0.0361942438580916,0.0261792206436322,0.0028086752537237,7.888656680880395e-06,0.0232558139534883,0.0279774489076814,0.0002631988227834,0.0004607522828181,0.0003547571063487,5.3446615520093766e-05,2.8565407105527277e-09,0.0003172085646312,0.0004081481206634,594004.0,3.0806119441986084,718738.0,0.03335738182067871,593654.0,3.3096883296966553
srandom_45_88.tsp,45,1035,0.0434782608695652,23.0,1.0454545454545454,0.4273612725313441,44,693972.0,0.0,6000.0,2735.9348148148147,1351.3758087562587,1826216.5764916325,1721.0,3766.0,0.0232558139534883,0.0324171952078928,0.0261281698491,0.0028828626667928,8.310897155588105e-06,0.0232558139534883,0.0281888653981677,0.0002688401989417,0.0004878968319971,0.0003668597749949,6.039150102443343e-05,3.647133395984144e-09,0.0003204871404534,0.0004104133048531,604375.0,4.632566690444946,764839.0,0.03265786170959473,612304.0,3.4050867557525635
srandom_45_92.tsp,45,1035,0.0434782608695652,23.0,1.0454545454545454,0.4251462663462,44,583100.0,0.0,6114.0,2797.933827160494,1360.8008882086865,1851779.0573495503,1762.0,3846.0,0.0232558139534883,0.0330245981408772,0.0260493454291903,0.0027195378830874,7.39588629754781e-06,0.0239605355884425,0.0278365045806906,0.0002681373594564,0.0004507688682627,0.0003546077174014,4.259351343902757e-05,1.8142073870806222e-09,0.0003250254849527,0.0003825321892143,557964.0,3.5060036182403564,712154.0,0.03153371810913086,527602.0,3.1054093837738037
srandom_51_83.tsp,51,1326,0.0384615384615384,26.0,1.04,0.3737162666866683,50,855892.0,0.0,6339.0,2522.3483275663207,1242.7877371606,1544521.3596367647,1587.0,3475.0,0.0204081632653061,0.0332944606413994,0.0236426120231642,0.003306743390087,1.0934551847884373e-05,0.0204081632653061,0.0261273080660835,0.0002589814776447,0.000529717131052,0.0004002182803226,6.808530142833118e-05,4.635608270586716e-09,0.0003530777288097,0.0004475152658924,681064.0,3.880396604537964,864654.0,0.04715847969055176,679884.0,5.571901559829712
